country,city,station,date,time,day,month,year,hour,min,temperature,relative_temperature,wind,wind_dir,wind_gust,rel_humidity,dew_point,pressure,icon,description
mexico,Mexico City,LICENCIADO BENITO J,23-07-2019,21:53,23,7,2019,21,53,16,16,15,280,N/A,77,12,1028.0,,"Broken Cumulonimbus Clouds at 610m, Broken Clouds at 2400m, Cloudy at 6100m Light Rain 6-Hour Precipitation Amount:: 21.6 mm, 3-Hour Pressure Increasing: 2.3 mb"
mexico,Mexico City,LICENCIADO BENITO J,23-07-2019,22:08,23,7,2019,22,8,16,16,9,280,N/A,77,12,1029.0,,"Broken Cumulonimbus Clouds at 610m, Broken Clouds at 2400m, Cloudy at 6100m"
mexico,Mexico City,LICENCIADO BENITO J,23-07-2019,22:46,23,7,2019,22,46,16,16,15,280,N/A,77,12,1029.0,,"Broken Clouds at 610m, Broken Clouds at 2400m, Cloudy at 6100m  6-Hour Precipitation Amount:: 1.3 mm"
mexico,Mexico City,LICENCIADO BENITO J,23-07-2019,23:45,23,7,2019,23,45,16,16,11,240,N/A,77,12,1030.0,,"Broken Clouds at 610m, Cloudy at 2400m"
mexico,Mexico City,LICENCIADO BENITO J,24-07-2019,00:21,24,7,2019,0,21,16,16,7,230,N/A,77,12,1030.0,,"Broken Clouds at 610m, Cloudy at 2400m Light Rain"
mexico,Mexico City,LICENCIADO BENITO J,24-07-2019,01:11,24,7,2019,1,11,16,16,19,230,N/A,83,13,1029.0,,"Scattered Clouds at 460m, Broken Clouds at 2400m"
mexico,Mexico City,LICENCIADO BENITO J,24-07-2019,01:45,24,7,2019,1,45,15,15,19,240,N/A,82,12,1029.0,,"Scattered Clouds at 610m, Broken Clouds at 2400m  6-Hour Precipitation Amount:: 1.3 mm"
mexico,Mexico City,LICENCIADO BENITO J,24-07-2019,02:45,24,7,2019,2,45,15,15,4,180,N/A,77,11,1029.0,,"Broken Clouds at 610m, Cloudy at 2400m"
mexico,Mexico City,LICENCIADO BENITO J,24-07-2019,03:46,24,7,2019,3,46,16,16,4,260,N/A,68,10,1029.0,,"Broken Clouds at 610m, Cloudy at 2400m  3-Hour Pressure Decreasing: 0.9 mb"
mexico,Mexico City,LICENCIADO BENITO J,24-07-2019,04:10,24,7,2019,4,10,15,15,9,220,N/A,77,11,1029.0,,"Broken Clouds at 610m, Cloudy at 2400m Light Rain"
mexico,Mexico City,LICENCIADO BENITO J,24-07-2019,05:43,24,7,2019,5,43,14,14,7,220,N/A,88,12,1028.0,,"Broken Clouds at 610m, Cloudy at 2400m"
mexico,Mexico City,LICENCIADO BENITO J,24-07-2019,05:45,24,7,2019,5,45,14,14,7,220,N/A,88,12,1028.0,,"Broken Clouds at 610m, Cloudy at 2400m  6-Hour Precipitation Amount:: 3.8 mm"
mexico,Mexico City,LICENCIADO BENITO J,24-07-2019,06:50,24,7,2019,6,50,15,15,6,270,N/A,77,11,1029.0,,"Broken Clouds at 610m, Cloudy at 2400m  3-Hour Pressure Increasing: 0.3 mb"
mexico,Mexico City,LICENCIADO BENITO J,24-07-2019,07:50,24,7,2019,7,50,15,15,7,30,N/A,82,12,1029.0,,"Scattered Clouds at 610m, Broken Clouds at 2400m, Broken Clouds at 7000m"
mexico,Mexico City,LICENCIADO BENITO J,24-07-2019,10:39,24,7,2019,10,39,18,18,6,130,N/A,68,12,1029.0,,"Scattered Clouds at 610m, Broken Clouds at 2700m"
mexico,Mexico City,LICENCIADO BENITO J,24-07-2019,10:47,24,7,2019,10,47,17,17,7,80,N/A,73,12,1029.0,,"Scattered Clouds at 610m, Broken Clouds at 2400m"
mexico,Mexico City,LICENCIADO BENITO J,24-07-2019,11:35,24,7,2019,11,35,19,19,11,110,N/A,64,12,1029.0,,"Scattered Clouds at 610m, Broken Clouds at 2700m"
mexico,Mexico City,LICENCIADO BENITO J,24-07-2019,11:47,24,7,2019,11,47,19,19,7,320,N/A,60,11,1029.0,,"Scattered Clouds at 610m, Broken Clouds at 2700m"
mexico,Mexico City,LICENCIADO BENITO J,24-07-2019,12:47,24,7,2019,12,47,20,20,7,10,N/A,56,11,1029.0,,"Few Clouds at 610m, Broken Clouds at 2700m  3-Hour Pressure Decreasing: 1.1 mb"
mexico,Mexico City,LICENCIADO BENITO J,24-07-2019,14:57,24,7,2019,14,57,19,19,30,110,N/A,56,10,1027.0,,"Scattered Cumulus Clouds at 610m, Broken Clouds at 2400m"
mexico,Mexico City,LICENCIADO BENITO J,24-07-2019,15:45,24,7,2019,15,45,18,18,28,110,N/A,64,11,1027.0,,"Broken Cumulonimbus Clouds at 610m, Cloudy at 2400m  3-Hour Pressure Decreasing: 1.5 mb"
mexico,Mexico City,LICENCIADO BENITO J,24-07-2019,16:54,24,7,2019,16,54,16,16,15,80,N/A,68,10,1027.0,,"Broken Cumulonimbus Clouds at 610m, Broken Clouds at 2400m, Cloudy at 6100m Light Rain"
mexico,Mexico City,LICENCIADO BENITO J,24-07-2019,17:16,24,7,2019,17,16,17,17,0,Calm,N/A,64,10,1027.0,,"Broken Cumulonimbus Clouds at 610m, Broken Clouds at 2400m, Cloudy at 6100m"
mexico,Mexico City,LICENCIADO BENITO J,24-07-2019,17:45,24,7,2019,17,45,18,18,7,180,N/A,56,9,1026.0,,"Broken Cumulonimbus Clouds at 610m, Broken Clouds at 2400m, Cloudy at 6100m"
mexico,Mexico City,LICENCIADO BENITO J,24-07-2019,18:45,24,7,2019,18,45,19,19,0,Calm,N/A,60,11,1026.0,,"Broken Cumulonimbus Clouds at 610m, Broken Clouds at 2400m, Cloudy at 6100m  3-Hour Pressure Decreasing: 0.6 mb"
mexico,Mexico City,LICENCIADO BENITO J,24-07-2019,19:45,24,7,2019,19,45,18,18,9,310,N/A,64,11,1027.0,,"Scattered Cumulonimbus Clouds at 610m, Broken Clouds at 2400m, Broken Clouds at 6100m"
mexico,Mexico City,LICENCIADO BENITO J,24-07-2019,20:45,24,7,2019,20,45,17,17,9,30,N/A,59,9,1027.0,,"Scattered Clouds at 610m, Broken Clouds at 2400m, Broken Clouds at 6100m"
mexico,Mexico City,LICENCIADO BENITO J,24-07-2019,23:50,24,7,2019,23,50,17,17,15,30,N/A,64,10,1029.0,,"Few Clouds at 610m, Broken Clouds at 2400m"
mexico,Mexico City,LICENCIADO BENITO J,25-07-2019,00:48,25,7,2019,0,48,16,16,15,60,N/A,72,11,1029.0,,"Few Clouds at 610m, Scattered Clouds at 2400m  3-Hour Pressure Decreasing: 0.7 mb"
mexico,Mexico City,LICENCIADO BENITO J,25-07-2019,06:45,25,7,2019,6,45,15,15,6,80,N/A,77,11,1027.0,,"Scattered Clouds at 610m, Broken Clouds at 2400m  3-Hour Pressure Increasing: 0.5 mb"
mexico,Mexico City,LICENCIADO BENITO J,25-07-2019,07:45,25,7,2019,7,45,15,15,9,40,N/A,77,11,1028.0,,"Few Clouds at 610m, Cloudy at 2400m"
mexico,Mexico City,LICENCIADO BENITO J,25-07-2019,09:48,25,7,2019,9,48,16,16,7,80,N/A,77,12,1029.0,,"Scattered Clouds at 610m, Broken Clouds at 2700m  3-Hour Pressure Increasing: 1.2 mb"
mexico,Mexico City,LICENCIADO BENITO J,25-07-2019,10:47,25,7,2019,10,47,17,17,11,320,N/A,68,11,1029.0,,"Broken Clouds at 610m, Cloudy at 2700m"
mexico,Mexico City,LICENCIADO BENITO J,25-07-2019,12:50,25,7,2019,12,50,19,19,7,360,N/A,60,11,1028.0,,"Few Clouds at 610m, Broken Clouds at 2700m"
mexico,Mexico City,LICENCIADO BENITO J,25-07-2019,12:52,25,7,2019,12,52,19,19,7,50,N/A,56,10,1028.0,,"Few Clouds at 610m, Broken Clouds at 2700m  3-Hour Pressure Decreasing: 1 mb"
mexico,Mexico City,LICENCIADO BENITO J,25-07-2019,13:45,25,7,2019,13,45,20,20,13,60,N/A,56,11,1027.0,,"Scattered Clouds at 610m, Broken Clouds at 2700m"
mexico,Mexico City,LICENCIADO BENITO J,25-07-2019,14:59,25,7,2019,14,59,19,19,13,240,N/A,56,10,1026.0,,"Broken Cumulonimbus Clouds at 460m, Cloudy at 2400m Thunderstorm, Rain with Thunderstorm"
mexico,Mexico City,LICENCIADO BENITO J,25-07-2019,15:15,25,7,2019,15,15,18,18,19,150,N/A,60,10,1026.0,,"Broken Cumulonimbus Clouds at 460m, Cloudy at 2400m Light Rain with Thunderstorm, Rain with Thunderstorm"
mexico,Mexico City,LICENCIADO BENITO J,25-07-2019,15:22,25,7,2019,15,22,15,15,19,120,N/A,82,12,1027.0,,"Broken Cumulonimbus Clouds at 460m, Cloudy at 2400m Rain with Thunderstorm"
mexico,Mexico City,LICENCIADO BENITO J,25-07-2019,15:48,25,7,2019,15,48,14,14,19,110,N/A,88,12,1027.0,,"Broken Cumulonimbus Clouds at 460m, Cloudy at 2400m Heavy Rain with Thunderstorm"
mexico,Mexico City,LICENCIADO BENITO J,25-07-2019,16:25,25,7,2019,16,25,13,13,11,220,N/A,94,12,1027.0,,"Broken Cumulonimbus Clouds at 460m, Cloudy at 2400m Rain with Thunderstorm"
mexico,Mexico City,LICENCIADO BENITO J,25-07-2019,16:46,25,7,2019,16,46,14,14,17,260,N/A,94,13,1027.0,,"Broken Cumulonimbus Clouds at 460m, Cloudy at 2400m Rain with Thunderstorm 6-Hour Precipitation Amount:: 362.0 mm"
mexico,Mexico City,LICENCIADO BENITO J,25-07-2019,17:50,25,7,2019,17,50,15,15,19,300,N/A,82,12,1027.0,,"Broken Cumulonimbus Clouds at 460m, Cloudy at 2400m Rain with Thunderstorm"
mexico,Mexico City,LICENCIADO BENITO J,25-07-2019,18:53,25,7,2019,18,53,14,14,19,300,N/A,88,12,1027.0,,"Broken Cumulonimbus Clouds at 610m, Cloudy at 2400m Rain with Thunderstorm 6-Hour Precipitation Amount:: 3.8 mm, 3-Hour Pressure Decreasing: 0.1 mb"
mexico,Mexico City,LICENCIADO BENITO J,25-07-2019,19:06,25,7,2019,19,6,14,14,19,260,N/A,88,12,1027.0,,"Broken Cumulonimbus Clouds at 610m, Cloudy at 2400m Light Rain"
mexico,Mexico City,LICENCIADO BENITO J,25-07-2019,19:46,25,7,2019,19,46,14,14,9,250,N/A,88,12,1028.0,,"Broken Cumulonimbus Clouds at 610m, Cloudy at 2400m Light Rain 6-Hour Precipitation Amount:: 8.9 mm"
mexico,Mexico City,LICENCIADO BENITO J,25-07-2019,20:45,25,7,2019,20,45,14,14,9,250,N/A,88,12,1029.0,,"Broken Cumulonimbus Clouds at 610m, Cloudy at 2400m Light Rain"
mexico,Mexico City,LICENCIADO BENITO J,25-07-2019,21:48,25,7,2019,21,48,14,14,11,300,N/A,88,12,1029.0,,"Broken Clouds at 460m, Cloudy at 2400m Light Rain 6-Hour Precipitation Amount:: 8.9 mm, 3-Hour Pressure Increasing: 1.7 mb"
mexico,Mexico City,LICENCIADO BENITO J,25-07-2019,22:45,25,7,2019,22,45,14,14,11,330,N/A,88,12,1030.0,,"Broken Clouds at 460m, Cloudy at 2400m Light Rain 6-Hour Precipitation Amount:: 11.4 mm"
mexico,Mexico City,LICENCIADO BENITO J,25-07-2019,23:45,25,7,2019,23,45,14,14,9,360,N/A,88,12,1030.0,,"Broken Clouds at 460m, Cloudy at 2400m Light Rain 6-Hour Precipitation Amount:: 14.0 mm"
mexico,Mexico City,LICENCIADO BENITO J,26-07-2019,00:45,26,7,2019,0,45,14,14,7,310,N/A,88,12,1030.0,,"Broken Clouds at 460m, Cloudy at 2400m Light Rain 6-Hour Precipitation Amount:: 14.0 mm, 3-Hour Pressure Increasing: 0.5 mb"
mexico,Mexico City,LICENCIADO BENITO J,26-07-2019,02:45,26,7,2019,2,45,14,14,9,280,N/A,88,12,1028.0,,"Scattered Clouds at 460m, Broken Clouds at 2100m Light Rain 6-Hour Precipitation Amount:: 3.8 mm"
mexico,Mexico City,LICENCIADO BENITO J,26-07-2019,03:17,26,7,2019,3,17,14,14,6,310,N/A,88,12,1028.0,,"Broken Clouds at 610m, Broken Clouds at 2100m"
mexico,Mexico City,LICENCIADO BENITO J,26-07-2019,03:45,26,7,2019,3,45,14,14,6,310,N/A,88,12,1027.0,,"Broken Clouds at 610m, Broken Clouds at 2100m  6-Hour Precipitation Amount:: 3.8 mm, 3-Hour Pressure Decreasing: 1.6 mb"
mexico,Mexico City,LICENCIADO BENITO J,26-07-2019,05:45,26,7,2019,5,45,14,14,4,60,N/A,88,12,1027.0,,"Broken Clouds at 610m, Cloudy at 2100m"
mexico,Mexico City,LICENCIADO BENITO J,26-07-2019,06:52,26,7,2019,6,52,15,15,7,20,N/A,77,11,1028.0,,"Broken Clouds at 610m, Cloudy at 2100m"
mexico,Mexico City,LICENCIADO BENITO J,26-07-2019,08:54,26,7,2019,8,54,14,14,9,360,N/A,82,11,1029.0,,"Few Clouds at 460m, Broken Clouds at 610m, Cloudy at 2100m"
mexico,Mexico City,LICENCIADO BENITO J,26-07-2019,09:46,26,7,2019,9,46,15,15,9,360,N/A,77,11,1030.0,,"Few Clouds at 460m, Scattered Clouds at 610m, Cloudy at 2100m  3-Hour Pressure Increasing: 1.4 mb"
mexico,Mexico City,LICENCIADO BENITO J,26-07-2019,10:49,26,7,2019,10,49,16,16,7,310,N/A,77,12,1030.0,,"Scattered Clouds at 610m, Broken Clouds at 2400m"
mexico,Mexico City,LICENCIADO BENITO J,26-07-2019,11:49,26,7,2019,11,49,17,17,6,350,N/A,68,11,1030.0,,"Few Clouds at 610m, Cloudy at 2400m"
mexico,Mexico City,LICENCIADO BENITO J,26-07-2019,12:47,26,7,2019,12,47,19,19,6,150,N/A,60,11,1030.0,,"Scattered Clouds at 610m, Broken Clouds at 2400m"
mexico,Mexico City,LICENCIADO BENITO J,26-07-2019,12:49,26,7,2019,12,49,19,19,6,150,N/A,64,12,1030.0,,"Scattered Clouds at 610m, Broken Clouds at 2400m  3-Hour Pressure Decreasing: 0.4 mb"
mexico,Mexico City,LICENCIADO BENITO J,26-07-2019,13:52,26,7,2019,13,52,19,19,6,140,N/A,56,10,1029.0,,"Scattered Cumulus Clouds at 610m, Cloudy at 2400m"
mexico,Mexico City,LICENCIADO BENITO J,26-07-2019,14:45,26,7,2019,14,45,20,20,0,Calm,N/A,56,11,1028.0,,"Scattered Cumulus Clouds at 610m, Cloudy at 2400m"
mexico,Mexico City,LICENCIADO BENITO J,26-07-2019,15:47,26,7,2019,15,47,20,20,19,50,N/A,56,11,1027.0,,"Broken Cumulonimbus Clouds at 610m, Cloudy at 2400m  3-Hour Pressure Decreasing: 1.4 mb"
mexico,Mexico City,LICENCIADO BENITO J,26-07-2019,16:15,26,7,2019,16,15,18,18,17,10,N/A,68,12,1027.0,,"Broken Cumulonimbus Clouds at 610m, Cloudy at 2400m"
