id_wing,s_wing,wing,dg_wing,area,peri,e_len_axe1,max_len_axe1,devmax_cent_axe1,m2_axe1,m3_axe1,m4_axe1,stdm2_axe1,stdm3_axe1,stdm4_axe1,e_len_axe2,max_len_axe2,devmax_cent_axe2,m2_axe2,m3_axe2,m4_axe2,stdm2_axe2,stdm3_axe2,stdm4_axe2,sex,tribe,genus,geno1,geno2,seg
MJ05.0129-d_Ant_d,d,Ant,d,1149142.0,4734.5823,1800.057,1824.0,126.7903,1312859745944.0,1707356782596420.0,2.36199757532812e+18,0.586,0.62559,0.65645,NA,NA,NA,NA,NA,NA,NA,NA,NA,m,Heliconiinae,Heliconius,numata,silvana,w
MJ05.0129-d_Ant_g,d,Ant,g,1171794.0,4832.1631,1833.3413,1865.0,103.9457,1418848589678.0,1892925048901150.0,2.68469868423482e+18,0.59002,0.6291399999999999,0.65968,833.4608,906.0,-45.3923,250951364477.0,147100955359207.0,9.33062984059811e+16,0.51079,0.55266,0.58632,m,Heliconiinae,Heliconius,numata,silvana,w
MJ05.0129-d_Post_d,d,Post,d,744853.0,3582.0197,1171.577,1142.0,-24.504,323613437726.0,267017616613264.0,2.36281649359138e+17,0.57718,0.62205,0.6571600000000001,NA,NA,NA,NA,NA,NA,NA,NA,NA,m,Heliconiinae,Heliconius,numata,silvana,w
MJ05.0129-d_Post_g,d,Post,g,753203.0,3596.0613,1184.9394,1169.0,3.3231,333378587290.0,277298144991022.0,2.47064183993883e+17,0.56911,0.6131,0.6473800000000001,NA,NA,NA,NA,NA,NA,NA,NA,NA,m,Heliconiinae,Heliconius,numata,silvana,w
MJ05.0129-v_Ant_d,v,Ant,d,1178686.0,4838.1803,1837.5017,1869.0,115.7013,1431191163119.0,1912586922253950.0,2.71726892154174e+18,0.58958,0.62873,0.6592899999999999,NA,NA,NA,NA,NA,NA,NA,NA,NA,m,Heliconiinae,Heliconius,numata,silvana,w
MJ05.0129-v_Ant_g,v,Ant,g,1149524.0,4825.9204,1801.1439,1823.0,126.0878,1312967743034.0,1707845957255570.0,2.36335273994548e+18,0.58625,0.62593,0.65685,NA,NA,NA,NA,NA,NA,NA,NA,NA,m,Heliconiinae,Heliconius,numata,silvana,w
MJ05.0129-v_Post_d,v,Post,d,756212.0,3650.9486,1187.3468,1174.0,2.1122,336963769388.0,281099304282070.0,2.51188217253224e+17,0.5685899999999999,0.61245,0.64665,NA,NA,NA,NA,NA,NA,NA,NA,NA,m,Heliconiinae,Heliconius,numata,silvana,w
MJ05.0129-v_Post_g,v,Post,g,742956.0,3577.2918,1168.7827,1140.0,-13.2585,319666828611.0,262707889443421.0,2.31567789092848e+17,0.57539,0.6203,0.6554300000000001,NA,NA,NA,NA,NA,NA,NA,NA,NA,m,Heliconiinae,Heliconius,numata,silvana,w
MJ05.0167-d_Ant_d,d,Ant,d,908754.0,4316.232,1630.4074,1670.0,50.2275,903701544707.0,1084563049955440.0,1.38156365029218e+18,0.59714,0.6351600000000001,0.66491,NA,NA,NA,NA,NA,NA,NA,NA,NA,m,Ithomiinae,Melinaea,ludovica,ludovica,w
MJ05.0167-d_Ant_g,d,Ant,g,909926.0,4341.6635,1631.3762,1675.0,69.9372,928940416543.0,1124666683969580.0,1.44353491424053e+18,0.60322,0.6407,0.67002,NA,NA,NA,NA,NA,NA,NA,NA,NA,m,Ithomiinae,Melinaea,ludovica,ludovica,w
MJ05.0167-d_Post_d,d,Post,d,544173.0,3042.7089,1064.6387,1064.0,12.2727,190655654697.0,141492150571457.0,1.12486157917253e+17,0.5563100000000001,0.59987,0.63372,NA,NA,NA,NA,NA,NA,NA,NA,NA,m,Ithomiinae,Melinaea,ludovica,ludovica,w
MJ05.0167-d_Post_g,d,Post,g,545600.0,3065.4024,1059.0635,1063.0,20.9865,193207576393.0,143581054943565.0,1.14209847868892e+17,0.55981,0.60285,0.63632,NA,NA,NA,NA,NA,NA,NA,NA,NA,m,Ithomiinae,Melinaea,ludovica,ludovica,w
MJ05.0167-v_Ant_d,v,Ant,d,911546.0,4362.7274,1633.0970000000002,1678.0,68.9887,927311470786.0,1121535167800690.0,1.43810854313394e+18,0.6010800000000001,0.63859,0.6679,NA,NA,NA,NA,NA,NA,NA,NA,NA,m,Ithomiinae,Melinaea,ludovica,ludovica,w
MJ05.0167-v_Ant_g,v,Ant,g,908812.0,4321.0361,1630.6591,1670.0,52.1126,903940788544.0,1084995591033770.0,1.38229002303145e+18,0.5972,0.6352399999999999,0.66499,NA,NA,NA,NA,NA,NA,NA,NA,NA,m,Ithomiinae,Melinaea,ludovica,ludovica,w
MJ05.0167-v_Post_d,v,Post,d,545149.0,3052.91,1059.4557,1062.0,26.3759,193492641035.0,143910783762339.0,1.14560040215979e+17,0.56098,0.6040399999999999,0.63754,NA,NA,NA,NA,NA,NA,NA,NA,NA,m,Ithomiinae,Melinaea,ludovica,ludovica,w
MJ05.0167-v_Post_g,v,Post,g,543204.0,3023.1526,1063.9058,1063.0,25.3258,190256829839.0,141136513110189.0,1.1214611503638e+17,0.55674,0.60029,0.63412,NA,NA,NA,NA,NA,NA,NA,NA,NA,m,Ithomiinae,Melinaea,ludovica,ludovica,w
MJ05.0183-d_Ant_d,d,Ant,d,999989.0,4484.7833,1671.0852,1699.0,64.7845,1005598702527.0,1222875861250460.0,1.58121407011789e+18,0.59023,0.62941,0.6600199999999999,NA,NA,NA,NA,NA,NA,NA,NA,NA,m,Heliconiinae,Heliconius,numata,silvana,w
MJ05.0183-d_Ant_g,d,Ant,g,997773.0,4551.092000000001,1690.3489,1728.0,50.8631,1038410375850.0,1282962017064510.0,1.68552443705203e+18,0.59037,0.62929,0.65975,769.062,835.0,-59.6511,178287319291.0,95803108462981.0,5.5725861507413e+16,0.5062399999999999,0.5484,0.5822,m,Heliconiinae,Heliconius,numata,silvana,w
MJ05.0183-d_Post_d,d,Post,d,671728.0,3394.2379,1119.6313,1102.0,17.862000000000002,261903912013.0,204929759830297.0,1.71814999855328e+17,0.56662,0.61088,0.6453399999999999,NA,NA,NA,NA,NA,NA,NA,NA,NA,m,Heliconiinae,Heliconius,numata,silvana,w
MJ05.0183-d_Post_g,d,Post,g,663872.0,3552.9314,1156.9687,1136.0,-16.1634,260164651911.0,206948455345339.0,1.76800988633545e+17,0.55107,0.59687,0.63237,NA,NA,NA,NA,NA,NA,NA,NA,NA,m,Heliconiinae,Heliconius,numata,silvana,w
MJ05.0183-v_Ant_d,v,Ant,d,998838.0,4553.4524,1690.8362,1729.0,41.7536,1037928594178.0,1281919456457360.0,1.68380395300413e+18,0.58958,0.62853,0.65903,NA,NA,NA,NA,NA,NA,NA,NA,NA,m,Heliconiinae,Heliconius,numata,silvana,w
MJ05.0183-v_Ant_g,v,Ant,g,997653.0,4475.8889,1671.2728,1697.0,44.7302,997770152808.0,1211125215249510.0,1.56337552421894e+18,0.58931,0.62862,0.6593100000000001,NA,NA,NA,NA,NA,NA,NA,NA,NA,m,Heliconiinae,Heliconius,numata,silvana,w
MJ05.0183-v_Post_d,v,Post,d,663256.0,3528.9903,1156.226,1135.0,-21.6187,260219773278.0,207049012409308.0,1.76942241653154e+17,0.55187,0.59768,0.6332,NA,NA,NA,NA,NA,NA,NA,NA,NA,m,Heliconiinae,Heliconius,numata,silvana,w
MJ05.0183-v_Post_g,v,Post,g,667992.0,3370.9659,1116.5784,1101.0,18.732,258807606512.0,201929265556078.0,1.68837717559104e+17,0.56535,0.60957,0.644,NA,NA,NA,NA,NA,NA,NA,NA,NA,m,Heliconiinae,Heliconius,numata,silvana,w
MJ05.0184-d_Ant_d,d,Ant,d,1018734.0,4502.7173,1702.3519,1731.0,66.6309,1070651466225.0,1328583536430460.0,1.75178846187773e+18,0.59224,0.63117,0.66154,783.9039,852.0,-19.1612,187003295786.0,102175016501088.0,6.05201663637085e+16,0.5028699999999999,0.54532,0.5794600000000001,m,Heliconiinae,Heliconius,numata,silvana,w
MJ05.0184-d_Ant_g,d,Ant,g,1011383.0,4821.5945,1695.0752,1746.0,80.9352,1077999830166.0,1342341674964600.0,1.77488764472437e+18,0.5913,0.62942,0.6592,NA,NA,NA,NA,NA,NA,NA,NA,NA,m,Heliconiinae,Heliconius,numata,silvana,w
MJ05.0184-d_Post_d,d,Post,d,687418.0,3568.4877,1143.6479,1126.0,-127.9279,284258384233.0,228583116684963.0,1.96876198035038e+17,0.57109,0.61528,0.64969,NA,NA,NA,NA,NA,NA,NA,NA,NA,m,Heliconiinae,Heliconius,numata,silvana,w
MJ05.0184-d_Post_g,d,Post,g,692068.0,3771.8014,1145.7419,1127.0,-9.9955,289547757370.0,234199140822106.0,2.0306946179097e+17,0.57393,0.61833,0.6530600000000001,NA,NA,NA,NA,NA,NA,NA,NA,NA,m,Heliconiinae,Heliconius,numata,silvana,w
MJ05.0184-v_Ant_d,v,Ant,d,1015948.0,4778.5996,1698.5064,1749.0,64.8917,1085410617279.0,1353550750231120.0,1.79245710290099e+18,0.5909800000000001,0.6291399999999999,0.65895,NA,NA,NA,NA,NA,NA,NA,NA,NA,m,Heliconiinae,Heliconius,numata,silvana,w
MJ05.0184-v_Ant_g,v,Ant,g,1019232.0,4520.5508,1702.4798,1730.0,59.2445,1068081158820.0,1324150514976910.0,1.74445813358097e+18,0.59172,0.63073,0.66115,NA,NA,NA,NA,NA,NA,NA,NA,NA,m,Heliconiinae,Heliconius,numata,silvana,w
MJ05.0184-v_Post_d,v,Post,d,692702.0,3763.3405,1148.1514,1130.0,-24.4576,292089259432.0,237057224528360.0,2.06242955662793e+17,0.57465,0.619,0.6537,NA,NA,NA,NA,NA,NA,NA,NA,NA,m,Heliconiinae,Heliconius,numata,silvana,w
MJ05.0184-v_Post_g,v,Post,g,688761.0,3599.4999,1142.5778,1119.0,-120.4578,283542006593.0,227535972585919.0,1.95528797554438e+17,0.57338,0.61778,0.6523100000000001,NA,NA,NA,NA,NA,NA,NA,NA,NA,m,Heliconiinae,Heliconius,numata,silvana,w
MJ05.0203-d_Ant_d,d,Ant,d,990752.0,4400.3082,1645.0423,1688.0,55.7785,998017887422.0,1208716349605210.0,1.55605714213674e+18,0.59459,0.63302,0.6632,786.3951,852.0,-43.5677,189287455360.0,104757404826178.0,6.27576613265115e+16,0.51303,0.55501,0.58882,m,Heliconiinae,Heliconius,numata,aurora,w
MJ05.0203-d_Ant_g,d,Ant,g,969023.0,4668.7245,1671.408,1741.0,89.865,1068708766158.0,1340852112216490.0,1.78305522177963e+18,0.6032,0.64005,0.66897,NA,NA,NA,NA,NA,NA,NA,NA,NA,m,Heliconiinae,Heliconius,numata,aurora,w
MJ05.0203-d_Post_d,d,Post,d,697692.0,3661.1568,1125.4339,1112.0,-2.0577,275619917271.0,217076200069667.0,1.83288724169601e+17,0.56522,0.60937,0.64382,NA,NA,NA,NA,NA,NA,NA,NA,NA,m,Heliconiinae,Heliconius,numata,aurora,w
MJ05.0203-d_Post_g,d,Post,g,673785.0,3999.1639,1123.6622,1126.0,-27.1862,254837044592.0,198291639198182.0,1.65965942049375e+17,0.54618,0.59073,0.62566,NA,NA,NA,NA,NA,NA,NA,NA,NA,m,Heliconiinae,Heliconius,numata,aurora,w
MJ05.0203-v_Ant_d,v,Ant,d,993456.0,4404.8767,1646.4727,1690.0,81.9325,1002650133516.0,1215452502115170.0,1.56617304852286e+18,0.59445,0.6328600000000001,0.66303,NA,NA,NA,NA,NA,NA,NA,NA,NA,m,Heliconiinae,Heliconius,numata,aurora,w
MJ05.0203-v_Ant_g,v,Ant,g,968572.0,4704.4818,1670.2034,1745.0,93.35,1089519699668.0,1376643199742670.0,1.84297058209008e+18,0.6077899999999999,0.64432,0.67306,NA,NA,NA,NA,NA,NA,NA,NA,NA,m,Heliconiinae,Heliconius,numata,aurora,w
MJ05.0203-v_Post_d,v,Post,d,698047.0,3711.6421,1127.4805,1115.0,3.2921,276450747698.0,218062285539276.0,1.84412616418956e+17,0.5644100000000001,0.60854,0.64299,NA,NA,NA,NA,NA,NA,NA,NA,NA,m,Heliconiinae,Heliconius,numata,aurora,w
MJ05.0203-v_Post_g,v,Post,g,673260.0,4034.7863,1124.1301,1126.0,-21.4135,254210794341.0,197717065118531.0,1.65414454050762e+17,0.54572,0.59031,0.62526,NA,NA,NA,NA,NA,NA,NA,NA,NA,m,Heliconiinae,Heliconius,numata,aurora,w
MJ05.0205-d_Ant_d,d,Ant,d,1150416.0,4738.2636,1791.5533,1865.0,118.2061,1413954904482.0,1883667832843670.0,2.6649865904004e+18,0.59444,0.63198,0.6615,839.7413,918.0,-70.6361,248301469817.0,146492094406753.0,9.36481088879201e+16,0.50608,0.54804,0.58186,m,Heliconiinae,Heliconius,numata,silvana,w
MJ05.0205-d_Ant_g,d,Ant,g,1135981.0,4998.0037,1777.3455,1858.0,118.7569,1363936369624.0,1797062140861910.0,2.51340748026241e+18,0.58975,0.62712,0.65641,NA,NA,NA,NA,NA,NA,NA,NA,NA,m,Heliconiinae,Heliconius,numata,silvana,w
MJ05.0205-d_Post_d,d,Post,d,814323.0,3716.3628,1205.8336,1200.0,13.7588,354762986494.0,295687947427678.0,2.64507936477293e+17,0.55003,0.5945199999999999,0.6291100000000001,NA,NA,NA,NA,NA,NA,NA,NA,NA,m,Heliconiinae,Heliconius,numata,silvana,w
MJ05.0205-d_Post_g,d,Post,g,798968.0,3736.5639,1198.7052,1195.0,13.9429,347107005965.0,288559372137405.0,2.57426532585123e+17,0.55157,0.5959399999999999,0.63047,NA,NA,NA,NA,NA,NA,NA,NA,NA,m,Heliconiinae,Heliconius,numata,silvana,w
MJ05.0205-v_Ant_d,v,Ant,d,1139375.0,4964.5478,1781.8216,1861.0,133.9345,1370968686148.0,1809156559935460.0,2.5345492902104e+18,0.58943,0.62689,0.6562399999999999,NA,NA,NA,NA,NA,NA,NA,NA,NA,m,Heliconiinae,Heliconius,numata,silvana,w
MJ05.0205-v_Ant_g,v,Ant,g,1149021.0,4778.097,1789.7077,1863.0,105.8811,1407763280996.0,1872809722472840.0,2.64600542764899e+18,0.59414,0.6317,0.66123,NA,NA,NA,NA,NA,NA,NA,NA,NA,m,Heliconiinae,Heliconius,numata,silvana,w
MJ05.0205-v_Post_d,v,Post,d,801952.0,3727.9781,1199.1602,1197.0,14.6893,349606244704.0,290995004306528.0,2.59912193975703e+17,0.5516,0.59587,0.63034,NA,NA,NA,NA,NA,NA,NA,NA,NA,m,Heliconiinae,Heliconius,numata,silvana,w
MJ05.0205-v_Post_g,v,Post,g,812957.0,3708.7059999999997,1200.6845,1196.0,19.3261,352053864828.0,292465735045664.0,2.60789752467498e+17,0.5502199999999999,0.5946600000000001,0.62925,NA,NA,NA,NA,NA,NA,NA,NA,NA,m,Heliconiinae,Heliconius,numata,silvana,w
MJ05.0206-d_Ant_d,d,Ant,d,1054852.0,4800.9183,1659.3043,1702.0,82.6869,1058076801527.0,1282260892269200.0,1.65106307403965e+18,0.58844,0.62705,0.65718,NA,NA,NA,NA,NA,NA,NA,NA,NA,m,Heliconiinae,Heliconius,numata,aurora,w
MJ05.0206-d_Ant_g,d,Ant,g,1089595.0,4708.7934,1730.1772,1798.0,84.8754,1242516275906.0,1596784868932520.0,2.18090155367849e+18,0.59392,0.63174,0.66154,822.3321,892.0,-63.9328,222825099314.0,128256765912710.0,8.00008423591668e+16,0.50697,0.54942,0.58357,m,Heliconiinae,Heliconius,numata,aurora,w
MJ05.0206-d_Post_d,d,Post,d,727721.0,3907.7842,1145.0866,1139.0,-20.9876,286987127557.0,227391607209361.0,1.93340557468626e+17,0.55135,0.59577,0.6303300000000001,NA,NA,NA,NA,NA,NA,NA,NA,NA,m,Heliconiinae,Heliconius,numata,aurora,w
MJ05.0206-d_Post_g,d,Post,g,729416.0,3626.2207,1152.3497,1137.0,-11.7424,293123689138.0,234068305152024.0,2.00427818166533e+17,0.5575399999999999,0.60214,0.63677,NA,NA,NA,NA,NA,NA,NA,NA,NA,m,Heliconiinae,Heliconius,numata,aurora,w
MJ05.0206-v_Ant_d,v,Ant,d,1090155.0,4757.161,1730.4782,1798.0,77.587,1243977288833.0,1599251388570740.0,2.18518473593333e+18,0.59412,0.6319600000000001,0.66177,NA,NA,NA,NA,NA,NA,NA,NA,NA,m,Heliconiinae,Heliconius,numata,aurora,w
MJ05.0206-v_Ant_g,v,Ant,g,1060952.0,4962.6341,1667.9097,1732.0,53.5182,1074119750485.0,1308571252405410.0,1.69463687494721e+18,0.58094,0.6191800000000001,0.64908,NA,NA,NA,NA,NA,NA,NA,NA,NA,m,Heliconiinae,Heliconius,numata,aurora,w
MJ05.0206-v_Post_d,v,Post,d,728587.0,3622.6227,1150.937,1137.0,-17.8305,292679001155.0,233596705521791.0,1.99929243204705e+17,0.5574399999999999,0.60196,0.63656,NA,NA,NA,NA,NA,NA,NA,NA,NA,m,Heliconiinae,Heliconius,numata,aurora,w
MJ05.0206-v_Post_g,v,Post,g,725718.0,3929.3405,1144.0391,1142.0,-21.3772,283991928026.0,224378165700540.0,1.90255213708359e+17,0.54778,0.59211,0.62658,NA,NA,NA,NA,NA,NA,NA,NA,NA,m,Heliconiinae,Heliconius,numata,aurora,w
MJ05.0231-d_Ant_d,d,Ant,d,917772.0,4819.2026,1674.4795,1737.0,92.9189,1008991915211.0,1265736397597630.0,1.68403875616219e+18,0.60364,0.64082,0.67005,NA,NA,NA,NA,NA,NA,NA,NA,NA,f,Heliconiinae,Heliconius,numata,tarapotensis,w
MJ05.0231-d_Ant_g,d,Ant,g,966872.0,4384.8767,1654.5624,1707.0,123.6147,1030108239882.0,1270285524810360.0,1.65908090161093e+18,0.60468,0.64162,0.6704899999999999,776.5785,853.0,-33.1651,176791171272.0,96306302281086.0,5.69750622960111e+16,0.5013,0.54343,0.5776,f,Heliconiinae,Heliconius,numata,tarapotensis,w
MJ05.0231-d_Post_d,d,Post,d,630247.0,3429.3334,1132.4468,1142.0,12.0094,263905465142.0,211973334183488.0,1.82160789931013e+17,0.56663,0.6089600000000001,0.64205,NA,NA,NA,NA,NA,NA,NA,NA,NA,f,Heliconiinae,Heliconius,numata,tarapotensis,w
MJ05.0231-d_Post_g,d,Post,g,613308.0,4416.7102,1117.9189,1103.0,77.1692,242855798011.0,191076779534401.0,1.61249451695683e+17,0.5705,0.61461,0.6492,NA,NA,NA,NA,NA,NA,NA,NA,NA,f,Heliconiinae,Heliconius,numata,tarapotensis,w
MJ05.0231-v_Ant_d,v,Ant,d,962100.0,4582.4158,1654.9073,1711.0,122.7942,1019305987678.0,1255320227403930.0,1.63856660361614e+18,0.60158,0.63865,0.66767,NA,NA,NA,NA,NA,NA,NA,NA,NA,f,Heliconiinae,Heliconius,numata,tarapotensis,w
MJ05.0231-v_Ant_g,v,Ant,g,921124.0,4906.6656,1680.5321,1751.0,96.4918,1036158750564.0,1312048812414880.0,1.76159317608713e+18,0.6057100000000001,0.64258,0.6716,NA,NA,NA,NA,NA,NA,NA,NA,NA,f,Heliconiinae,Heliconius,numata,tarapotensis,w
MJ05.0231-v_Post_d,v,Post,d,616580.0,4449.4208,1117.4891,1102.0,75.3165,244036281406.0,191897951516092.0,1.61819266317501e+17,0.57089,0.6149600000000001,0.6495,NA,NA,NA,NA,NA,NA,NA,NA,NA,f,Heliconiinae,Heliconius,numata,tarapotensis,w
MJ05.0231-v_Post_g,v,Post,g,630227.0,3449.2085,1132.6978,1144.0,9.7786,264909780913.0,213089536826897.0,1.83385615046183e+17,0.5667300000000001,0.60897,0.6420100000000001,NA,NA,NA,NA,NA,NA,NA,NA,NA,f,Heliconiinae,Heliconius,numata,tarapotensis,w
MJ05.1091-d_Ant_d,d,Ant,d,1173006.0,4840.5478,1807.1395,1860.0,127.7615,1478002828316.0,1985247699898520.0,2.82535865083186e+18,0.6035,0.64071,0.66978,NA,NA,NA,NA,NA,NA,NA,NA,NA,f,Heliconiinae,Heliconius,numata,bicoloratus,w
MJ05.1091-d_Ant_g,d,Ant,g,1167886.0,4900.8077,1797.1341,1862.0,126.3451,1513450819779.0,2050275476569900.0,2.94083164493519e+18,0.61137,0.64787,0.67653,862.9523,947.0,-6.5552,270668297848.0,165015522815464.0,1.09125806314575e+17,0.50836,0.54999,0.58382,f,Heliconiinae,Heliconius,numata,bicoloratus,w
MJ05.1091-d_Post_d,d,Post,d,768620.0,3663.6694,1236.566,1227.0,-24.8316,377369927887.0,329096959164739.0,3.06931230373065e+17,0.57106,0.61427,0.64787,NA,NA,NA,NA,NA,NA,NA,NA,NA,f,Heliconiinae,Heliconius,numata,bicoloratus,w
MJ05.1091-d_Post_g,d,Post,g,773516.0,3720.2968,1244.2838,1236.0,-23.0839,383871336293.0,336647935306221.0,3.15724418387398e+17,0.56995,0.6131300000000001,0.64668,NA,NA,NA,NA,NA,NA,NA,NA,NA,f,Heliconiinae,Heliconius,numata,bicoloratus,w
MJ05.1091-v_Ant_d,v,Ant,d,1177316.0,4904.0626,1804.3817,1869.0,139.548,1534603371803.0,2085799505913180.0,3.00197252078334e+18,0.6108600000000001,0.64742,0.67611,NA,NA,NA,NA,NA,NA,NA,NA,NA,f,Heliconiinae,Heliconius,numata,bicoloratus,w
MJ05.1091-v_Ant_g,v,Ant,g,1170047.0,4916.1387,1806.7976,1862.0,101.5193,1472217314719.0,1976346547320440.0,2.81116730148636e+18,0.60243,0.6396,0.66864,NA,NA,NA,NA,NA,NA,NA,NA,NA,f,Heliconiinae,Heliconius,numata,bicoloratus,w
MJ05.1091-v_Post_d,v,Post,d,777671.0,3661.711,1245.4136,1241.0,-27.6221,386626006292.0,339340184416574.0,3.18512368675866e+17,0.56817,0.61119,0.64463,NA,NA,NA,NA,NA,NA,NA,NA,NA,f,Heliconiinae,Heliconius,numata,bicoloratus,w
MJ05.1091-v_Post_g,v,Post,g,766086.0,3611.5517,1233.4874,1224.0,-23.8163,369136773684.0,319601749086482.0,2.95975187650239e+17,0.56712,0.61047,0.6441100000000001,NA,NA,NA,NA,NA,NA,NA,NA,NA,f,Heliconiinae,Heliconius,numata,bicoloratus,w
MJ05.1115-d_Ant_d,d,Ant,d,1172635.0,4912.9154,1846.9343,1894.0,115.5695,1567018853053.0,2163670320944140.0,3.16471803635999e+18,0.61035,0.64758,0.67673,838.8309,913.0,43.4238,254874884925.0,150656161961013.0,9.6524534106916e+16,0.51064,0.5526800000000001,0.58668,f,Heliconiinae,Heliconius,numata,bicoloratus,w
MJ05.1115-d_Ant_g,d,Ant,g,1160883.0,4985.4524,1840.1126,1871.0,121.3555,1510726607878.0,2063800567700100.0,2.98720749487242e+18,0.6097100000000001,0.64747,0.67693,NA,NA,NA,NA,NA,NA,NA,NA,NA,f,Heliconiinae,Heliconius,numata,bicoloratus,w
MJ05.1115-d_Post_d,d,Post,d,757054.0,3619.2846,1267.748,1250.0,69.6914,367300999928.0,322230587266462.0,3.02844422145204e+17,0.55723,0.60178,0.6362300000000001,NA,NA,NA,NA,NA,NA,NA,NA,NA,f,Heliconiinae,Heliconius,numata,bicoloratus,w
MJ05.1115-d_Post_g,d,Post,g,743617.0,3819.0664,1245.5105,1251.0,21.9804,349747001353.0,301535205378983.0,2.78318580517175e+17,0.5482100000000001,0.5916600000000001,0.6252300000000001,NA,NA,NA,NA,NA,NA,NA,NA,NA,f,Heliconiinae,Heliconius,numata,bicoloratus,w
MJ05.1115-v_Ant_d,v,Ant,d,1158915.0,4970.0209,1839.1155,1870.0,123.3234,1500862568867.0,2046475456685240.0,2.95679608238715e+18,0.60856,0.64636,0.67585,NA,NA,NA,NA,NA,NA,NA,NA,NA,f,Heliconiinae,Heliconius,numata,bicoloratus,w
MJ05.1115-v_Ant_g,v,Ant,g,1168990.0,4963.6189,1843.7701,1889.0,157.3993,1554287183726.0,2141237182997910.0,3.12490013016028e+18,0.61042,0.64772,0.6769,NA,NA,NA,NA,NA,NA,NA,NA,NA,f,Heliconiinae,Heliconius,numata,bicoloratus,w
MJ05.1115-v_Post_d,v,Post,d,744125.0,3772.5811,1246.2245,1251.0,30.5474,349471426166.0,301231828480634.0,2.78002669769216e+17,0.5478,0.59133,0.62495,NA,NA,NA,NA,NA,NA,NA,NA,NA,f,Heliconiinae,Heliconius,numata,bicoloratus,w
MJ05.1115-v_Post_g,v,Post,g,754409.0,3692.0126,1267.1226,1250.0,33.7949,364948054151.0,319847459044863.0,3.00353186847415e+17,0.55642,0.6009899999999999,0.63547,NA,NA,NA,NA,NA,NA,NA,NA,NA,f,Heliconiinae,Heliconius,numata,bicoloratus,w
MJ05.1116-d_Ant_d,d,Ant,d,1053937.0,4615.6879,1712.2075,1784.0,160.187,1199333370730.0,1530136081511930.0,2.06914803255073e+18,0.59795,0.63471,0.66351,816.9057,901.0,-38.1385,215098824615.0,123635943362005.0,7.72131388964947e+16,0.5014,0.54332,0.5774199999999999,f,Heliconiinae,Heliconius,numata,bicoloratus,w
MJ05.1116-d_Ant_g,d,Ant,g,1034440.0,5249.0087,1708.1184,1721.0,138.5621,1157251263483.0,1467054883339510.0,1.97269019233792e+18,0.61458,0.65283,0.68282,NA,NA,NA,NA,NA,NA,NA,NA,NA,f,Heliconiinae,Heliconius,numata,bicoloratus,w
MJ05.1116-d_Post_d,d,Post,d,676626.0,3683.0075,1189.7164,1191.0,27.1446,311436148356.0,261392947298268.0,2.34139347753984e+17,0.5696399999999999,0.61151,0.64398,NA,NA,NA,NA,NA,NA,NA,NA,NA,f,Heliconiinae,Heliconius,numata,bicoloratus,w
MJ05.1116-d_Post_g,d,Post,g,666837.0,3832.5537,1187.5966,1182.0,47.0472,305952027211.0,256819475263897.0,2.301555131464e+17,0.57306,0.61553,0.64846,NA,NA,NA,NA,NA,NA,NA,NA,NA,f,Heliconiinae,Heliconius,numata,bicoloratus,w
MJ05.1116-v_Ant_d,v,Ant,d,1037241.0,5340.0382,1706.5862,1717.0,143.6866,1157886999044.0,1466425713518720.0,1.96997152449457e+18,0.61535,0.65367,0.68371,NA,NA,NA,NA,NA,NA,NA,NA,NA,f,Heliconiinae,Heliconius,numata,bicoloratus,w
MJ05.1116-v_Ant_g,v,Ant,g,1057297.0,4639.3376,1715.1429,1787.0,110.51,1205086414161.0,1539206944544670.0,2.08395206833727e+18,0.59743,0.63422,0.66305,NA,NA,NA,NA,NA,NA,NA,NA,NA,f,Heliconiinae,Heliconius,numata,bicoloratus,w
MJ05.1116-v_Post_d,v,Post,d,667940.0,3867.5243,1188.3116,1182.0,34.9967,307463141904.0,258443043690892.0,2.3193308315107e+17,0.574,0.61649,0.64944,NA,NA,NA,NA,NA,NA,NA,NA,NA,f,Heliconiinae,Heliconius,numata,bicoloratus,w
MJ05.1116-v_Post_g,v,Post,g,675495.0,3676.0025,1188.5205,1189.0,32.4466,308994517356.0,258715553098596.0,2.31199454579838e+17,0.5688300000000001,0.61078,0.6432899999999999,NA,NA,NA,NA,NA,NA,NA,NA,NA,f,Heliconiinae,Heliconius,numata,bicoloratus,w
MJ05.1186-d_Ant_d,d,Ant,d,1079881.0,4775.0016,1777.881,1813.0,151.2014,1261207749300.0,1643215441465660.0,2.27153862783241e+18,0.59608,0.63442,0.6642600000000001,794.3932,865.0,-25.0989,216181157757.0,121585680674985.0,7.38254474801439e+16,0.51726,0.55824,0.59114,m,Heliconiinae,Heliconius,numata,bicoloratus,w
MJ05.1186-d_Ant_g,d,Ant,g,1109268.0,4808.031,1782.4023,1801.0,124.2136,1270557996126.0,1645857726335610.0,2.26345289188337e+18,0.59424,0.6332899999999999,0.66362,NA,NA,NA,NA,NA,NA,NA,NA,NA,m,Heliconiinae,Heliconius,numata,bicoloratus,w
